#{"t_start": 1651395587.507558, "env_id": "cruise-ctrl-v0"}
r,l,t
-0.343247,101,5166.11761
0.263717,101,5166.697421
0.355423,101,5167.275907
-0.180304,101,5167.855722
-0.023688,101,5168.434695
-0.41796,101,5169.021139
-0.114355,101,5169.602465
-8.746421,4,5169.625975
-0.636646,101,5170.209686
0.541029,101,5170.789922
0.240678,101,5171.369025
-0.543946,101,5171.948604
-0.459693,101,5172.527408
-0.648043,101,5173.107614
-0.884284,101,5173.688039
0.396606,101,5174.2664
-0.092465,101,5174.846389
0.408885,101,5175.426522
1.479546,101,5176.010377
0.798551,101,5176.588602
-7.860923,6,5176.624259
0.213331,101,5177.204886
0.38906,101,5177.787382
0.734906,101,5178.365829
0.98015,101,5178.946156
-0.111066,101,5179.525301
-0.055082,101,5180.10747
1.092627,101,5180.688887
-9.081659,4,5180.712355
0.088653,101,5181.296067
-0.157,101,5181.87232
-0.324436,101,5182.460386
-0.119816,101,5183.043022
-8.152761,9,5183.095444
-0.289003,101,5183.679163
-0.605472,101,5184.260992
-9.029473,4,5184.284284
-0.254539,101,5184.868294
-0.131976,101,5185.453454
0.183668,101,5186.035881
-0.273313,101,5186.617742
0.623216,101,5187.202589
0.09238,101,5187.785416
-0.458196,101,5188.365302
0.203902,101,5188.946798
-1.310622,101,5189.527149
-0.195636,101,5190.110239
0.439818,101,5190.691359
0.669132,101,5191.273284
0.15734,101,5191.855206
0.053646,101,5192.435655
0.43559,101,5193.021716
0.363479,101,5193.602164
-8.570917,5,5193.631266
0.67503,101,5194.211523
-0.619411,101,5194.792897
-0.263686,101,5195.374379
-1.127852,101,5195.957288
0.773375,101,5196.537581
-0.361035,101,5197.119896
-8.743286,6,5197.154755
-0.125288,101,5197.739317
-8.252157,8,5197.785942
-0.687332,101,5198.365755
0.170115,101,5198.951928
-0.05215,101,5199.530908
-8.530993,8,5199.576892
0.31632,101,5200.16155
-8.724761,6,5200.196177
-0.532768,101,5200.776007
-18.97215,9,5200.827725
0.231609,101,5201.409328
0.015838,101,5201.989934
0.522802,101,5202.568855
-0.534828,101,5203.149337
0.734748,101,5203.729345
-8.770363,5,5203.758169
-1.024928,101,5204.339644
-0.229254,101,5204.921403
0.058638,101,5205.500736
-0.222711,101,5206.082589
-0.328346,101,5206.663904
-0.170373,101,5207.243741
0.124364,101,5207.823676
-0.172174,101,5208.402143
-0.754685,101,5208.981052
0.15089,101,5209.559795
-0.415034,101,5210.146349
-0.65526,101,5210.727358
-0.014154,101,5211.307518
0.641726,101,5211.888402
1.076858,101,5212.466402
-7.905768,6,5212.501092
0.256275,101,5213.080791
0.159265,101,5213.661009
0.523062,101,5214.246892
0.972986,101,5214.829571
-0.502906,101,5215.413107
-0.48469,101,5216.000781
-0.869974,101,5216.584004
0.49118,101,5217.166864
0.099769,101,5217.751198
-0.403637,101,5218.33521
-0.490311,101,5218.91722
0.056465,101,5219.503609
-0.456832,101,5220.089755
-0.800597,101,5220.673455
0.843846,101,5221.257961
0.424946,101,5221.844245
0.228951,101,5222.42642
-10.339017,101,5223.014333
-0.79597,101,5223.599779
0.080639,101,5224.188411
0.467185,101,5224.792055
0.589332,101,5225.374944
-0.216378,101,5225.95395
0.335937,101,5226.526885
0.167692,101,5227.110402
-0.030447,101,5227.699384
0.134345,101,5228.283373
-0.553302,101,5228.867414
-1.108737,101,5229.453099
0.897429,101,5230.040677
-0.181161,101,5230.624655
-0.177164,101,5231.209959
0.431999,101,5231.793098
-0.575363,101,5232.375656
-0.314347,101,5232.95876
0.106902,101,5233.544585
-0.10051,101,5234.12979
-0.593664,101,5234.715479
0.189439,101,5235.299538
0.500943,101,5235.885664
-8.237673,9,5235.938669
-0.414111,101,5236.521666
1.400468,101,5237.103291
0.106394,101,5237.684451
-0.828647,101,5238.264282
0.09178,101,5238.844367
-0.372887,101,5239.427552
-0.871235,101,5240.008151
-0.144335,101,5240.589795
-0.013203,101,5241.182018
-0.530204,101,5241.774456
-0.203609,101,5242.363107
-9.546434,5,5242.39193
-1.224511,101,5242.971553
-0.439105,101,5243.555094
-0.228672,101,5244.134587
-0.177907,101,5244.713478
0.465012,101,5245.30016
0.522368,101,5245.881167
-8.634532,4,5245.904699
-0.599748,101,5246.489339
-0.169225,101,5247.075689
1.031944,101,5247.660906
-0.193541,101,5248.243024
-0.321614,101,5248.827315
-0.906676,101,5249.408983
0.558815,101,5249.993198
-0.233113,101,5250.578369
1.100711,101,5251.161015
0.664572,101,5251.744114
-0.261395,101,5252.324259
0.637031,101,5252.90587
-0.168285,101,5253.486967
-0.535362,101,5254.070022
0.070794,101,5254.652946
0.630835,101,5255.235941
-0.823791,101,5255.82348
-0.829153,101,5256.41101
-8.949825,5,5256.440081
0.321733,101,5257.019041
-0.1593,101,5257.596011
0.014812,101,5258.173986
0.532491,101,5258.758445
0.668213,101,5259.338622
-0.762259,101,5259.92215
-9.040558,3,5259.939581
0.635616,101,5260.520853
0.712273,101,5261.104638
-8.20383,6,5261.139256
0.543703,101,5261.721355
-1.683254,101,5262.306062
1.183083,101,5262.890478
0.251971,101,5263.471003
-8.598675,6,5263.505687
1.28873,101,5264.094026
0.071902,101,5264.675557
0.133149,101,5265.255016
0.405376,101,5265.833812
0.926195,101,5266.413778
1.136116,101,5266.995414
0.015438,101,5267.574351
0.382167,101,5268.157192
0.145678,101,5268.737312
0.164822,101,5269.323761
-1.293147,101,5269.90986
0.260611,101,5270.492446
0.748617,101,5271.077786
0.703701,101,5271.660356
-0.523783,101,5272.243411
0.765412,101,5272.826729
-0.022491,101,5273.408983
-0.31718,101,5273.996932
-0.046492,101,5274.579472
0.08258,101,5275.163253
1.105572,101,5275.74668
0.727757,101,5276.330216
-0.394121,101,5276.913301
0.044936,101,5277.497533
-0.447094,101,5278.08187
0.273472,101,5278.669988
-0.723215,101,5279.259381
-8.796887,6,5279.295582
-8.845944,4,5279.319677
-1.121034,101,5279.921115
0.055915,101,5280.507181
-0.594138,101,5281.092388
0.468705,101,5281.678375
-0.06646,101,5282.2603
-0.452938,101,5282.843924
-1.131774,101,5283.425346
-0.061994,101,5284.009602
-0.316503,101,5284.592355
-0.665777,101,5285.176431
0.577952,101,5285.762247
0.142857,101,5286.345767
-0.315023,101,5286.928501
-0.329673,101,5287.511455
-0.186982,101,5288.09558
-0.651034,101,5288.679118
0.299599,101,5289.260031
0.042093,101,5289.844938
-0.411953,101,5290.434943
0.795832,101,5291.020232
-0.001974,101,5291.599827
0.179069,101,5292.180563
0.489538,101,5292.762244
0.15347,101,5293.341268
-0.084724,101,5293.92226
1.106456,101,5294.501846
0.204557,101,5295.085049
-0.055038,101,5295.664567
0.217173,101,5296.244319
-0.461635,101,5296.827739
0.139425,101,5297.405668
-0.277864,101,5297.985126
-8.502161,6,5298.019981
1.039668,101,5298.598992
0.671673,101,5299.177226
-0.09027,101,5299.758944
1.038461,101,5300.339142
-0.094141,101,5300.919743
0.923751,101,5301.498839
0.655366,101,5302.083098
-8.826885,5,5302.112039
-0.330685,101,5302.696812
-9.159734,5,5302.725575
0.262976,101,5303.306043
0.058387,101,5303.887199
-0.30312,101,5304.467678
0.240388,101,5305.048696
-0.094703,101,5305.627906
-9.049561,5,5305.656671
-0.093888,101,5306.235811
-0.359714,101,5306.815197
1.022992,101,5307.393239
-0.27276,101,5307.972379
-8.851618,3,5307.989677
-0.39425,101,5308.579139
0.522599,101,5309.167553
-0.076969,101,5309.750054
-0.421285,101,5310.341308
0.079218,101,5310.925951
-9.369959,4,5310.949654
-0.22809,101,5311.53128
-9.133748,4,5311.554451
0.802187,101,5312.138867
-0.373348,101,5312.723335
0.516375,101,5313.324081
-0.170231,101,5313.927402
1.169485,101,5314.521646
-0.040879,101,5315.105979
0.614914,101,5315.690968
0.067465,101,5316.27508
-0.414161,101,5316.858002
-0.349933,101,5317.44135
0.217294,101,5318.02812
-0.250501,101,5318.610076
0.364463,101,5319.192691
-1.3503,101,5319.775096
-8.120635,7,5319.816048
0.810442,101,5320.402791
-8.701187,4,5320.42625
-0.162595,101,5321.009322
-8.751045,4,5321.032566
-0.129355,101,5321.616779
-9.011434,7,5321.657167
0.888811,101,5322.238211
-0.355351,101,5322.820705
-0.025352,101,5323.402644
0.313317,101,5323.986858
0.782111,101,5324.567539
-8.791593,5,5324.59681
0.340993,101,5325.179086
0.467883,101,5325.766458
-0.746709,101,5326.349236
0.276963,101,5326.932213
-0.078268,101,5327.515329
-0.022392,101,5328.09906
-0.257044,101,5328.683194
-0.09872,101,5329.267023
0.582369,101,5329.85018
0.634669,101,5330.435334
-0.116595,101,5331.018627
0.774036,101,5331.608076
-8.85051,6,5331.643786
-9.014529,4,5331.666945
-0.245009,101,5332.249453
0.327162,101,5332.834247
-0.264168,101,5333.41728
0.056584,101,5334.000349
0.321555,101,5334.582121
0.944802,101,5335.167346
-0.256625,101,5335.749203
0.818532,101,5336.331091
0.174035,101,5336.916059
0.504801,101,5337.504535
0.144523,101,5338.089883
-0.097173,101,5338.678288
-19.278929,6,5338.713304
0.259032,101,5339.294934
-0.676285,101,5339.883111
-0.655666,101,5340.466115
-8.799517,8,5340.512189
-0.470278,101,5341.096794
-0.212333,101,5341.680801
-0.182651,101,5342.263482
-0.29189,101,5342.845605
0.057688,101,5343.431471
-0.320443,101,5344.017034
0.287976,101,5344.598351
0.411713,101,5345.180972
-0.795587,101,5345.761415
-0.097642,101,5346.341186
0.069682,101,5346.920432
0.459719,101,5347.499281
1.110438,101,5348.079244
0.52664,101,5348.659367
0.311128,101,5349.253032
-1.00509,101,5349.836055
-0.388317,101,5350.419014
0.025118,101,5351.00383
-0.31929,101,5351.585498
0.546964,101,5352.168719
-0.34306,101,5352.751823
-0.152099,101,5353.334223
-0.725067,101,5353.915808
-0.238711,101,5354.501076
0.221068,101,5355.084937
-0.192356,101,5355.667585
0.374985,101,5356.249705
-0.67606,101,5356.832838
-0.189636,101,5357.41525
0.16705,101,5358.003462
0.537111,101,5358.587152
-0.20285,101,5359.175387
0.25355,101,5359.755364
0.833646,101,5360.339024
-0.829826,101,5360.919748
0.083902,101,5361.498855
0.523157,101,5362.080196
-0.946447,101,5362.659602
0.303715,101,5363.238842
0.563481,101,5363.819294
0.107296,101,5364.398265
0.710338,101,5364.979802
0.545363,101,5365.558111
-9.224866,5,5365.586886
-0.751224,101,5366.169767
0.189507,101,5366.752791
-0.05321,101,5367.333083
-0.192059,101,5367.914542
0.108587,101,5368.494779
-0.823691,101,5369.076127
0.351526,101,5369.659599
0.602928,101,5370.239996
-0.783526,101,5370.819515
-9.333434,5,5370.848284
0.195455,101,5371.429132
-0.702437,101,5372.022301
0.04362,101,5372.611418
-0.907833,101,5373.191801
-0.290294,101,5373.77729
0.727282,101,5374.357922
0.316885,101,5374.938676
0.090449,101,5375.521858
-0.141643,101,5376.105422
-0.524479,101,5376.689795
-0.546386,101,5377.273174
-0.691385,101,5377.859069
-0.752439,101,5378.439466
1.310422,101,5379.020478
-8.174868,8,5379.066542
-0.099128,101,5379.648836
-8.148174,7,5379.689282
-9.097014,6,5379.723943
-9.034815,4,5379.747092
0.297272,101,5380.328609
0.276744,101,5380.909479
-9.60562,3,5380.92702
0.078618,101,5381.506588
0.001592,101,5382.085348
-0.622051,101,5382.665016
-0.22968,101,5383.24287
-0.247027,101,5383.826131
0.54027,101,5384.404673
-8.767729,6,5384.439215
0.711041,101,5385.02267
-0.623098,101,5385.602341
-0.330235,101,5386.183647
-0.504006,101,5386.770274
0.851151,101,5387.358304
0.432551,101,5387.941962
-8.990559,5,5387.971222
0.069647,101,5388.554141
-0.438558,101,5389.14272
0.142445,101,5389.728078
-0.131376,101,5390.312833
0.00836,101,5390.899913
-0.009225,101,5391.484526
-0.224956,101,5392.071616
0.665662,101,5392.656547
-0.045469,101,5393.239362
-0.078913,101,5393.82331
-0.346316,101,5394.407944
-0.263081,101,5394.99825
-0.739664,101,5395.581437
0.235663,101,5396.168301
-0.264458,101,5396.75455
0.636499,101,5397.337895
0.31913,101,5397.921742
0.025885,101,5398.508685
0.347433,101,5399.089138
0.325321,101,5399.670875
0.649983,101,5400.259102
0.764194,101,5400.847251
-0.399343,101,5401.430382
0.959802,101,5402.017428
0.080445,101,5402.60097
0.607141,101,5403.182781
-8.706015,6,5403.217714
-0.134542,101,5403.800533
0.741896,101,5404.384272
0.296845,101,5404.969672
0.955951,101,5405.552207
-0.031249,101,5406.137382
0.141814,101,5406.726633
-0.989151,101,5407.30939
0.418603,101,5407.892786
0.419213,101,5408.475582
1.025588,101,5409.060797
-0.078158,101,5409.646451
0.197101,101,5410.23338
0.227189,101,5410.819767
1.0028,101,5411.403592
0.10834,101,5411.988988
-0.51845,101,5412.578761
-0.239936,101,5413.16101
0.255472,101,5413.745874
0.473042,101,5414.328212
-7.923884,7,5414.368912
0.17972,101,5414.953081
0.826033,101,5415.535968
0.229162,101,5416.122606
1.956324,101,5416.709149
-0.055848,101,5417.292534
0.266175,101,5417.87608
0.281283,101,5418.462743
1.073848,101,5419.047617
-0.435435,101,5419.632641
0.234116,101,5420.219761
0.244336,101,5420.803828
-0.322674,101,5421.387431
1.20051,101,5421.97116
0.455482,101,5422.554452
0.368372,101,5423.137394
0.282079,101,5423.720694
0.66112,101,5424.305136
0.16625,101,5424.889069
1.548646,101,5425.471879
0.183489,101,5426.055665
0.330449,101,5426.640187
-0.067361,101,5427.222493
-0.270782,101,5427.806229
0.615743,101,5428.38841
1.402916,101,5428.97172
0.337411,101,5429.553666
-0.837561,101,5430.141547
-0.565228,101,5430.72536
-0.052893,101,5431.308129
-0.763866,101,5431.891155
-0.513259,101,5432.476532
0.358951,101,5433.059514
0.187262,101,5433.639085
0.407521,101,5434.217636
-0.41888,101,5434.796813
-0.46803,101,5435.384513
0.323142,101,5435.967584
0.368877,101,5436.545272
0.349916,101,5437.124544
-0.124183,101,5437.705536
0.104142,101,5438.286276
0.871286,101,5438.866559
0.266296,101,5439.445653
-0.429414,101,5440.02879
-0.28267,101,5440.607996
-0.549037,101,5441.192301
0.2564,101,5441.772755
0.13467,101,5442.352667
-0.011148,101,5442.932834
0.837629,101,5443.511597
-0.211308,101,5444.090284
0.395409,101,5444.67056
-9.312853,6,5444.705078
0.897602,101,5445.287976
-0.393871,101,5445.86828
-0.22722,101,5446.448805
-0.45785,101,5447.045695
-0.07695,101,5447.63331
0.475242,101,5448.236101
-0.022467,101,5448.822526
0.442795,101,5449.400632
0.830174,101,5449.981075
0.220994,101,5450.558632
0.333033,101,5451.140599
-0.173806,101,5451.720425
0.504404,101,5452.299159
-0.367066,101,5452.893832
0.791467,101,5453.481338
0.175859,101,5454.080467
-0.005202,101,5454.669008
-0.347719,101,5455.253864
0.411062,101,5455.836986
-8.091502,7,5455.877737
-0.104602,101,5456.462172
0.355305,101,5457.045059
-0.123507,101,5457.626557
-8.525888,7,5457.666948
0.940792,101,5458.247731
-0.764282,101,5458.83321
-0.221358,101,5459.416301
-0.853892,101,5460.005956
0.055717,101,5460.584246
-8.591478,6,5460.619404
-0.042271,101,5461.199525
0.767756,101,5461.781349
-0.7165,101,5462.360629
0.17488,101,5462.942597
-8.70673,8,5462.989029
0.115015,101,5463.568035
0.428355,101,5464.151487
-9.456151,3,5464.168897
-8.001836,5,5464.197795
0.666072,101,5464.788645
0.505503,101,5465.371982
0.027973,101,5465.954472
0.024238,101,5466.533584
1.353487,101,5467.116798
0.275632,101,5467.699018
0.011962,101,5468.277615
0.750023,101,5468.858087
-19.086448,5,5468.886923
-0.415801,101,5469.465251
-0.461479,101,5470.049963
-0.008178,101,5470.629023
0.353215,101,5471.209403
-0.459006,101,5471.792773
-0.003677,101,5472.370795
0.97992,101,5472.955257
-0.253668,101,5473.534043
-0.022126,101,5474.113839
-0.014046,101,5474.693521
0.221052,101,5475.273554
0.80653,101,5475.863873
-8.114274,8,5475.910996
0.527188,101,5476.494653
0.28955,101,5477.075658
-0.088895,101,5477.655025
-0.272981,101,5478.233809
0.23483,101,5478.814068
0.289591,101,5479.392533
-0.185773,101,5479.973979
0.037948,101,5480.55456
0.951766,101,5481.142879
-0.796241,101,5481.73231
-8.832946,5,5481.762463
-0.294077,101,5482.346748
0.031072,101,5482.929321
-0.046274,101,5483.511552
0.461657,101,5484.099331
-0.131541,101,5484.68324
0.222319,101,5485.264896
0.175595,101,5485.848248
1.325375,101,5486.433049
-0.056715,101,5487.01754
-8.071615,9,5487.069448
-0.238621,101,5487.65628
0.296181,101,5488.240482
-19.289121,5,5488.269963
0.258987,101,5488.852817
0.46627,101,5489.43457
0.258928,101,5490.019534
0.670495,101,5490.601903
-8.522357,5,5490.631333
0.367804,101,5491.21521
0.604954,101,5491.799872
0.623904,101,5492.382002
0.29928,101,5492.986043
-0.506571,101,5493.573313
0.535863,101,5494.155288
1.023737,101,5494.739337
0.295936,101,5495.321759
-8.537132,5,5495.350755
-0.555656,101,5495.943713
1.122242,101,5496.523277
-0.626815,101,5497.104382
0.298709,101,5497.685893
0.477995,101,5498.264979
0.341312,101,5498.845387
-9.595071,4,5498.868452
1.097792,101,5499.451125
0.173223,101,5500.03461
0.643654,101,5500.616554
-0.06765,101,5501.196656
-8.787003,7,5501.23735
0.275355,101,5501.819229
0.116656,101,5502.398237
-0.389345,101,5502.978267
1.104747,101,5503.557938
-0.571104,101,5504.138014
0.58033,101,5504.722465
-8.940947,5,5504.751421
-0.404073,101,5505.333823
0.450786,101,5505.916328
0.014081,101,5506.497646
-0.550798,101,5507.077453
-0.118245,101,5507.658243
1.241041,101,5508.237285
0.434542,101,5508.81706
-0.284796,101,5509.397785
0.867581,101,5509.983941
-0.797855,101,5510.568175
-0.150724,101,5511.149672
0.200455,101,5511.730095
0.162558,101,5512.310834
-0.393173,101,5512.892538
0.246641,101,5513.473156
-0.138551,101,5514.054986
0.032106,101,5514.636543
0.66738,101,5515.217129
0.846062,101,5515.799107
-0.111226,101,5516.38356
-0.939745,101,5516.966238
-0.646527,101,5517.547465
-8.626709,7,5517.588004
0.474631,101,5518.168794
-0.076801,101,5518.749907
0.289235,101,5519.328604
-0.736442,101,5519.91258
0.04295,101,5520.493832
0.82809,101,5521.074965
-9.15323,6,5521.109496
-8.201995,6,5521.144333
0.763082,101,5521.724821
-0.002333,101,5522.309194
-0.417752,101,5522.888563
-0.431245,101,5523.46967
0.577612,101,5524.050476
-0.954187,101,5524.631617
-0.092778,101,5525.212809
-0.332123,101,5525.793209
0.344569,101,5526.377382
-0.580333,101,5526.95791
-0.158047,101,5527.538339
0.010263,101,5528.122752
-8.807853,4,5528.145867
0.285774,101,5528.735748
-8.769315,7,5528.776238
-0.131185,101,5529.363795
-0.01214,101,5529.949878
-0.285984,101,5530.533388
